planner,config_variant,query_id,metric,count,total_runs,action_success_count,action_success_rate,static_footprint_valid_count,static_footprint_valid_rate,final_valid_success_count,final_valid_success_rate,collision_path_count,mean,std,P50,P95,P99,min,max
navfn,normalized,q06,footprint_collision_count,5,5,5,1.0,5,1.0,5,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
navfn,normalized,q06,heading_change_p95_rad,5,5,5,1.0,5,1.0,5,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
navfn,normalized,q06,curvature_p95_per_m,5,5,5,1.0,5,1.0,5,1.0,0,27.33184763360861,0.0,27.33184763360861,27.33184763360861,27.33184763360861,27.33184763360861,27.33184763360861
navfn,normalized,q06,preferred_radius_violation_count,5,5,5,1.0,5,1.0,5,1.0,0,454.0,0.0,454.0,454.0,454.0,454.0,454.0
navfn,normalized,q06,in_place_rotation_count,5,5,5,1.0,5,1.0,5,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
navfn,normalized,q06,reverse_distance_m,5,5,5,1.0,5,1.0,5,1.0,0,20.68275647518475,0.0,20.68275647518475,20.68275647518475,20.68275647518475,20.68275647518475,20.68275647518475
navfn,normalized,q06,reverse_ratio,5,5,5,1.0,5,1.0,5,1.0,0,0.7829384935985648,0.0,0.7829384935985648,0.7829384935985648,0.7829384935985648,0.7829384935985648,0.7829384935985648
navfn,normalized,q07,planning_time_ms,5,5,5,1.0,5,1.0,5,1.0,0,9.489709399999999,1.1756118869122154,9.298898,10.878065,11.056745,7.893808,11.101415
navfn,normalized,q07,wall_time_ms,5,5,5,1.0,5,1.0,5,1.0,0,46.797812799999996,1.109301045444248,46.226904,48.0814254,48.13288108,45.67261,48.145745
navfn,normalized,q07,cpu_total_ms,5,5,5,1.0,5,1.0,5,1.0,0,10.0,0.0,10.0,10.0,10.0,10.0,10.0
navfn,normalized,q07,cpu_percent,5,5,5,1.0,5,1.0,5,1.0,0,21.378063893750088,0.5033038535326532,21.632424269641767,21.852514142772954,21.886471370750886,20.77026744523322,21.89496067774537
navfn,normalized,q07,planner_rss_peak_bytes,5,5,5,1.0,5,1.0,5,1.0,0,128042598.4,196236.44892017386,128040960.0,128266240.0,128285900.8,127795200.0,128290816.0
navfn,normalized,q07,planner_pss_peak_bytes,5,5,5,1.0,5,1.0,5,1.0,0,92555878.4,196236.44892017386,92554240.0,92779520.0,92799180.8,92308480.0,92804096.0
navfn,normalized,q07,stack_rss_peak_bytes,5,5,5,1.0,5,1.0,5,1.0,0,238286438.4,196236.44892017386,238284800.0,238510080.0,238529740.8,238039040.0,238534656.0
navfn,normalized,q07,stack_pss_peak_bytes,5,5,5,1.0,5,1.0,5,1.0,0,137159270.4,196236.44892017386,137157632.0,137382912.0,137402572.8,136911872.0,137407488.0
navfn,normalized,q07,path_length_m,5,5,5,1.0,5,1.0,5,1.0,0,32.17947367923902,0.0,32.17947367923902,32.17947367923902,32.17947367923902,32.17947367923902,32.17947367923902
navfn,normalized,q07,euclidean_distance_m,5,5,5,1.0,5,1.0,5,1.0,0,24.675696545386515,0.0,24.675696545386515,24.675696545386515,24.675696545386515,24.675696545386515,24.675696545386515
navfn,normalized,q07,length_over_euclidean,5,5,5,1.0,5,1.0,5,1.0,0,1.3040958588565332,0.0,1.3040958588565332,1.3040958588565332,1.3040958588565332,1.3040958588565332,1.3040958588565332
navfn,normalized,q07,length_over_navfn,5,5,5,1.0,5,1.0,5,1.0,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
navfn,normalized,q07,length_over_shortest_observed_valid,5,5,5,1.0,5,1.0,5,1.0,0,1.0050194199213942,0.0,1.0050194199213942,1.0050194199213942,1.0050194199213942,1.0050194199213942,1.0050194199213942
navfn,normalized,q07,minimum_clearance_m,5,5,5,1.0,5,1.0,5,1.0,0,0.5793799757957458,0.0,0.5793799757957458,0.5793799757957458,0.5793799757957458,0.5793799757957458,0.5793799757957458
navfn,normalized,q07,clearance_p05_m,5,5,5,1.0,5,1.0,5,1.0,0,0.6192249655723572,0.0,0.6192249655723572,0.6192249655723572,0.6192249655723572,0.6192249655723572,0.6192249655723572
navfn,normalized,q07,clearance_p50_m,5,5,5,1.0,5,1.0,5,1.0,0,0.9000000357627869,0.0,0.9000000357627869,0.9000000357627869,0.9000000357627869,0.9000000357627869,0.9000000357627869
navfn,normalized,q07,footprint_collision_count,5,5,5,1.0,5,1.0,5,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
navfn,normalized,q07,heading_change_p95_rad,5,5,5,1.0,5,1.0,5,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
navfn,normalized,q07,curvature_p95_per_m,5,5,5,1.0,5,1.0,5,1.0,0,4.367450752203772,0.0,4.367450752203772,4.367450752203772,4.367450752203772,4.367450752203772,4.367450752203772
navfn,normalized,q07,preferred_radius_violation_count,5,5,5,1.0,5,1.0,5,1.0,0,164.0,0.0,164.0,164.0,164.0,164.0,164.0
navfn,normalized,q07,in_place_rotation_count,5,5,5,1.0,5,1.0,5,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
navfn,normalized,q07,reverse_distance_m,5,5,5,1.0,5,1.0,5,1.0,0,29.629474852211324,3.972054645195637e-15,29.629474852211327,29.629474852211327,29.629474852211327,29.629474852211327,29.629474852211327
navfn,normalized,q07,reverse_ratio,5,5,5,1.0,5,1.0,5,1.0,0,0.9207569753176896,0.0,0.9207569753176896,0.9207569753176896,0.9207569753176896,0.9207569753176896,0.9207569753176896
navfn,normalized,q08,planning_time_ms,5,5,5,1.0,5,1.0,5,1.0,0,8.727298399999999,1.46532376508702,9.474875,9.738748999999999,9.757428999999998,6.26577,9.762099
navfn,normalized,q08,wall_time_ms,5,5,5,1.0,5,1.0,5,1.0,0,37.9345674,1.6579659274811098,38.913025,38.992191999999996,38.998928,35.146265,39.000612
navfn,normalized,q08,cpu_total_ms,5,5,5,1.0,5,1.0,5,1.0,0,8.0,4.47213595499958,10.0,10.0,10.0,0.0,10.0
navfn,normalized,q08,cpu_percent,5,5,5,1.0,5,1.0,5,1.0,0,20.71291921740329,11.585277614638501,25.668331480422047,26.38551132561481,26.52294634564439,0.0,26.557305100651785
navfn,normalized,q08,planner_rss_peak_bytes,5,5,5,1.0,5,1.0,5,1.0,0,127698534.4,137950.70173362657,127696896.0,127855820.8,127869583.36,127524864.0,127873024.0
navfn,normalized,q08,planner_pss_peak_bytes,5,5,5,1.0,5,1.0,5,1.0,0,92183347.2,136661.61440287466,92182528.0,92338176.0,92351283.2,92010496.0,92354560.0
navfn,normalized,q08,stack_rss_peak_bytes,5,5,5,1.0,5,1.0,5,1.0,0,237775257.6,160022.0759170434,237760512.0,237971865.6,237996113.92,237588480.0,238002176.0
navfn,normalized,q08,stack_pss_peak_bytes,5,5,5,1.0,5,1.0,5,1.0,0,136795955.2,138274.88744960164,136794112.0,136953856.0,136967782.4,136622080.0,136971264.0
navfn,normalized,q08,path_length_m,5,5,5,1.0,5,1.0,5,1.0,0,22.609892941573342,0.0,22.609892941573342,22.609892941573342,22.609892941573342,22.609892941573342,22.609892941573342
navfn,normalized,q08,euclidean_distance_m,5,5,5,1.0,5,1.0,5,1.0,0,18.886238376129853,0.0,18.886238376129853,18.886238376129853,18.886238376129853,18.886238376129853,18.886238376129853
navfn,normalized,q08,length_over_euclidean,5,5,5,1.0,5,1.0,5,1.0,0,1.1971623195304888,0.0,1.1971623195304888,1.1971623195304888,1.1971623195304888,1.1971623195304888,1.1971623195304888
navfn,normalized,q08,length_over_navfn,5,5,5,1.0,5,1.0,5,1.0,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
navfn,normalized,q08,length_over_shortest_observed_valid,5,5,5,1.0,5,1.0,5,1.0,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
navfn,normalized,q08,minimum_clearance_m,5,5,5,1.0,5,1.0,5,1.0,0,0.5,0.0,0.5,0.5,0.5,0.5,0.5
navfn,normalized,q08,clearance_p05_m,5,5,5,1.0,5,1.0,5,1.0,0,0.5998449325561523,0.0,0.5998449325561523,0.5998449325561523,0.5998449325561523,0.5998449325561523,0.5998449325561523
navfn,normalized,q08,clearance_p50_m,5,5,5,1.0,5,1.0,5,1.0,0,0.699999988079071,0.0,0.699999988079071,0.699999988079071,0.699999988079071,0.699999988079071,0.699999988079071
navfn,normalized,q08,footprint_collision_count,5,5,5,1.0,5,1.0,5,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
navfn,normalized,q08,heading_change_p95_rad,5,5,5,1.0,5,1.0,5,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
navfn,normalized,q08,curvature_p95_per_m,5,5,5,1.0,5,1.0,5,1.0,0,9.596948875249382,0.0,9.596948875249382,9.596948875249382,9.596948875249382,9.596948875249382,9.596948875249382
navfn,normalized,q08,preferred_radius_violation_count,5,5,5,1.0,5,1.0,5,1.0,0,125.0,0.0,125.0,125.0,125.0,125.0,125.0
navfn,normalized,q08,in_place_rotation_count,5,5,5,1.0,5,1.0,5,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
navfn,normalized,q08,reverse_distance_m,5,5,5,1.0,5,1.0,5,1.0,0,1.96419140436944,0.0,1.96419140436944,1.96419140436944,1.96419140436944,1.96419140436944,1.96419140436944
navfn,normalized,q08,reverse_ratio,5,5,5,1.0,5,1.0,5,1.0,0,0.086873096190466,0.0,0.086873096190466,0.086873096190466,0.086873096190466,0.086873096190466,0.086873096190466
navfn,normalized,q09,planning_time_ms,5,5,5,1.0,5,1.0,5,1.0,0,7.803411399999999,1.06546872507587,8.178241,8.4736746,8.52049412,5.916927,8.532199
navfn,normalized,q09,wall_time_ms,5,5,5,1.0,5,1.0,5,1.0,0,28.088406599999995,1.2328500498222803,28.751824,28.9351016,28.93717392,26.059538,28.937692
navfn,normalized,q09,cpu_total_ms,5,5,5,1.0,5,1.0,5,1.0,0,6.0,5.477225575051661,10.0,10.0,10.0,0.0,10.0
navfn,normalized,q09,cpu_percent,5,5,5,1.0,5,1.0,5,1.0,0,21.788607671454805,19.936764491688667,34.55700613580379,37.901405875611665,38.2792137502125,0.0,38.3736657188627
navfn,normalized,q09,planner_rss_peak_bytes,5,5,5,1.0,5,1.0,5,1.0,0,127440486.4,86142.68765716566,127438848.0,127538790.4,127547310.08,127332352.0,127549440.0
navfn,normalized,q09,planner_pss_peak_bytes,5,5,5,1.0,5,1.0,5,1.0,0,91868774.4,86142.68765716566,91867136.0,91967078.4,91975598.08,91760640.0,91977728.0
navfn,normalized,q09,stack_rss_peak_bytes,5,5,5,1.0,5,1.0,5,1.0,0,237729382.4,86142.68765716566,237727744.0,237827686.4,237836206.08,237621248.0,237838336.0
navfn,normalized,q09,stack_pss_peak_bytes,5,5,5,1.0,5,1.0,5,1.0,0,136452710.4,86142.68765716566,136451072.0,136551014.4,136559534.08,136344576.0,136561664.0
navfn,normalized,q09,path_length_m,5,5,5,1.0,5,1.0,5,1.0,0,14.238579162212016,1.9860273225978185e-15,14.238579162212018,14.238579162212018,14.238579162212018,14.238579162212018,14.238579162212018
navfn,normalized,q09,euclidean_distance_m,5,5,5,1.0,5,1.0,5,1.0,0,12.969194269498782,0.0,12.969194269498782,12.969194269498782,12.969194269498782,12.969194269498782,12.969194269498782
navfn,normalized,q09,length_over_euclidean,5,5,5,1.0,5,1.0,5,1.0,0,1.0978769279213128,0.0,1.0978769279213128,1.0978769279213128,1.0978769279213128,1.0978769279213128,1.0978769279213128
navfn,normalized,q09,length_over_navfn,5,5,5,1.0,5,1.0,5,1.0,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
navfn,normalized,q09,length_over_shortest_observed_valid,5,5,5,1.0,5,1.0,5,1.0,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
navfn,normalized,q09,minimum_clearance_m,5,5,5,1.0,5,1.0,5,1.0,0,0.550000011920929,0.0,0.550000011920929,0.550000011920929,0.550000011920929,0.550000011920929,0.550000011920929
navfn,normalized,q09,clearance_p05_m,5,5,5,1.0,5,1.0,5,1.0,0,0.6192249655723572,0.0,0.6192249655723572,0.6192249655723572,0.6192249655723572,0.6192249655723572,0.6192249655723572
navfn,normalized,q09,clearance_p50_m,5,5,5,1.0,5,1.0,5,1.0,0,0.9596124291419985,1.2412670766236366e-16,0.9596124291419984,0.9596124291419984,0.9596124291419984,0.9596124291419984,0.9596124291419984
navfn,normalized,q09,footprint_collision_count,5,5,5,1.0,5,1.0,5,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
navfn,normalized,q09,heading_change_p95_rad,5,5,5,1.0,5,1.0,5,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
navfn,normalized,q09,curvature_p95_per_m,5,5,5,1.0,5,1.0,5,1.0,0,8.4701296241562,0.0,8.4701296241562,8.4701296241562,8.4701296241562,8.4701296241562,8.4701296241562
navfn,normalized,q09,preferred_radius_violation_count,5,5,5,1.0,5,1.0,5,1.0,0,92.0,0.0,92.0,92.0,92.0,92.0,92.0
navfn,normalized,q09,in_place_rotation_count,5,5,5,1.0,5,1.0,5,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
navfn,normalized,q09,reverse_distance_m,5,5,5,1.0,5,1.0,5,1.0,0,0.090009133909686,0.0,0.090009133909686,0.090009133909686,0.090009133909686,0.090009133909686,0.090009133909686
navfn,normalized,q09,reverse_ratio,5,5,5,1.0,5,1.0,5,1.0,0,0.006321496891246099,9.69739903612216e-19,0.0063214968912461,0.0063214968912461,0.0063214968912461,0.0063214968912461,0.0063214968912461
navfn,product,q00,planning_time_ms,5,5,5,1.0,5,1.0,5,1.0,0,10.9752826,0.7252292869419298,11.204822,11.5848738,11.65768356,9.751481,11.675886
navfn,product,q00,wall_time_ms,5,5,5,1.0,5,1.0,5,1.0,0,39.403581800000005,0.8099444928331193,39.430518,40.2088574,40.21024268,38.552058,40.210589
navfn,product,q00,cpu_total_ms,5,5,5,1.0,5,1.0,5,1.0,0,16.0,8.94427190999916,10.0,28.0,29.6,10.0,30.0
navfn,product,q00,cpu_percent,5,5,5,1.0,5,1.0,5,1.0,0,40.73745662155948,23.263333092913868,25.891433645705717,72.20325674356275,76.69413727156522,24.8690711792359,77.81685740356585
navfn,product,q00,planner_rss_peak_bytes,5,5,5,1.0,5,1.0,5,1.0,0,127605964.8,134714.19578945643,127606784.0,127758336.0,127771443.2,127434752.0,127774720.0
navfn,product,q00,planner_pss_peak_bytes,5,5,5,1.0,5,1.0,5,1.0,0,92153036.8,134714.19578945643,92153856.0,92305408.0,92318515.2,91981824.0,92321792.0
navfn,product,q00,stack_rss_peak_bytes,5,5,5,1.0,5,1.0,5,1.0,0,237956300.8,134714.19578945643,237957120.0,238108672.0,238121779.2,237785088.0,238125056.0
navfn,product,q00,stack_pss_peak_bytes,5,5,5,1.0,5,1.0,5,1.0,0,136754380.8,134714.19578945643,136755200.0,136906752.0,136919859.2,136583168.0,136923136.0
navfn,product,q00,path_length_m,5,5,5,1.0,5,1.0,5,1.0,0,22.18028813570485,0.0,22.18028813570485,22.18028813570485,22.18028813570485,22.18028813570485,22.18028813570485
navfn,product,q00,euclidean_distance_m,5,5,5,1.0,5,1.0,5,1.0,0,13.823530663329104,0.0,13.823530663329104,13.823530663329104,13.823530663329104,13.823530663329104,13.823530663329104
navfn,product,q00,length_over_euclidean,5,5,5,1.0,5,1.0,5,1.0,0,1.6045313368851886,2.482534153247273e-16,1.6045313368851888,1.6045313368851888,1.6045313368851888,1.6045313368851888,1.6045313368851888
navfn,product,q00,length_over_navfn,5,5,5,1.0,5,1.0,5,1.0,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
navfn,product,q00,length_over_shortest_observed_valid,5,5,5,1.0,5,1.0,5,1.0,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
navfn,product,q00,minimum_clearance_m,5,5,5,1.0,5,1.0,5,1.0,0,0.5,0.0,0.5,0.5,0.5,0.5,0.5
navfn,product,q00,clearance_p05_m,5,5,5,1.0,5,1.0,5,1.0,0,0.550000011920929,0.0,0.550000011920929,0.550000011920929,0.550000011920929,0.550000011920929,0.550000011920929
navfn,product,q00,clearance_p50_m,5,5,5,1.0,5,1.0,5,1.0,0,0.8389148712158203,0.0,0.8389148712158203,0.8389148712158203,0.8389148712158203,0.8389148712158203,0.8389148712158203
navfn,product,q00,footprint_collision_count,5,5,5,1.0,5,1.0,5,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
navfn,product,q00,heading_change_p95_rad,5,5,5,1.0,5,1.0,5,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
navfn,product,q00,curvature_p95_per_m,5,5,5,1.0,5,1.0,5,1.0,0,3.6581167297590853,4.965068306494546e-16,3.658116729759085,3.658116729759085,3.658116729759085,3.658116729759085,3.658116729759085
navfn,product,q00,preferred_radius_violation_count,5,5,5,1.0,5,1.0,5,1.0,0,96.0,0.0,96.0,96.0,96.0,96.0,96.0
navfn,product,q00,in_place_rotation_count,5,5,5,1.0,5,1.0,5,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
navfn,product,q00,reverse_distance_m,5,5,5,1.0,5,1.0,5,1.0,0,20.23028263413236,0.0,20.23028263413236,20.23028263413236,20.23028263413236,20.23028263413236,20.23028263413236
navfn,product,q00,reverse_ratio,5,5,5,1.0,5,1.0,5,1.0,0,0.9120838516775868,0.0,0.9120838516775868,0.9120838516775868,0.9120838516775868,0.9120838516775868,0.9120838516775868
navfn,product,q01,planning_time_ms,5,5,5,1.0,5,1.0,5,1.0,0,10.2296086,1.542235717315385,10.417909,11.536515,11.5846062,7.686732,11.596629
navfn,product,q01,wall_time_ms,5,5,5,1.0,5,1.0,5,1.0,0,50.58747219999999,1.3367432448001013,50.686796,52.1237584,52.31884368,48.785675,52.367615
navfn,product,q01,cpu_total_ms,5,5,5,1.0,5,1.0,5,1.0,0,12.0,4.47213595499958,10.0,18.0,19.6,10.0,20.0
navfn,product,q01,cpu_percent,5,5,5,1.0,5,1.0,5,1.0,0,23.597958054592585,8.165920233640415,20.02044367585516,34.65279815585286,37.48379372441694,19.55097968786157,38.19154261655796
navfn,product,q01,planner_rss_peak_bytes,5,5,5,1.0,5,1.0,5,1.0,0,128135168.0,217609.03510654147,128135168.0,128382566.4,128404193.28,127860736.0,128409600.0
navfn,product,q01,planner_pss_peak_bytes,5,5,5,1.0,5,1.0,5,1.0,0,92613632.0,217609.03510654147,92613632.0,92861030.4,92882657.28,92339200.0,92888064.0
navfn,product,q01,stack_rss_peak_bytes,5,5,5,1.0,5,1.0,5,1.0,0,238616576.0,217609.03510654147,238616576.0,238863974.4,238885601.28,238342144.0,238891008.0
navfn,product,q01,stack_pss_peak_bytes,5,5,5,1.0,5,1.0,5,1.0,0,137346048.0,217609.03510654147,137346048.0,137593446.4,137615073.28,137071616.0,137620480.0
navfn,product,q01,path_length_m,5,5,5,1.0,5,1.0,5,1.0,0,36.166092131684536,0.0,36.166092131684536,36.166092131684536,36.166092131684536,36.166092131684536,36.166092131684536
navfn,product,q01,euclidean_distance_m,5,5,5,1.0,5,1.0,5,1.0,0,24.42478249647272,0.0,24.42478249647272,24.42478249647272,24.42478249647272,24.42478249647272,24.42478249647272
navfn,product,q01,length_over_euclidean,5,5,5,1.0,5,1.0,5,1.0,0,1.480712965894678,0.0,1.480712965894678,1.480712965894678,1.480712965894678,1.480712965894678,1.480712965894678
navfn,product,q01,length_over_navfn,5,5,5,1.0,5,1.0,5,1.0,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
navfn,product,q01,length_over_shortest_observed_valid,5,5,5,1.0,5,1.0,5,1.0,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
navfn,product,q01,minimum_clearance_m,5,5,5,1.0,5,1.0,5,1.0,0,0.5295349955558777,0.0,0.5295349955558777,0.5295349955558777,0.5295349955558777,0.5295349955558777,0.5295349955558777
navfn,product,q01,clearance_p05_m,5,5,5,1.0,5,1.0,5,1.0,0,0.6192249655723572,0.0,0.6192249655723572,0.6192249655723572,0.6192249655723572,0.6192249655723572,0.6192249655723572
navfn,product,q01,clearance_p50_m,5,5,5,1.0,5,1.0,5,1.0,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
navfn,product,q01,footprint_collision_count,5,5,5,1.0,5,1.0,5,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
navfn,product,q01,heading_change_p95_rad,5,5,5,1.0,5,1.0,5,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
navfn,product,q01,curvature_p95_per_m,5,5,5,1.0,5,1.0,5,1.0,0,5.812350661790414,0.0,5.812350661790414,5.812350661790414,5.812350661790414,5.812350661790414,5.812350661790414
navfn,product,q01,preferred_radius_violation_count,5,5,5,1.0,5,1.0,5,1.0,0,200.0,0.0,200.0,200.0,200.0,200.0,200.0
navfn,product,q01,in_place_rotation_count,5,5,5,1.0,5,1.0,5,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
navfn,product,q01,reverse_distance_m,5,5,5,1.0,5,1.0,5,1.0,0,35.41609361795899,0.0,35.41609361795899,35.41609361795899,35.41609361795899,35.41609361795899,35.41609361795899
navfn,product,q01,reverse_ratio,5,5,5,1.0,5,1.0,5,1.0,0,0.9792623844734256,0.0,0.9792623844734256,0.9792623844734256,0.9792623844734256,0.9792623844734256,0.9792623844734256
navfn,product,q02,planning_time_ms,5,5,5,1.0,5,1.0,5,1.0,0,11.447168200000002,1.356871479427842,10.89403,13.2709284,13.57119128,10.161985,13.646257
navfn,product,q02,wall_time_ms,5,5,5,1.0,5,1.0,5,1.0,0,50.5152394,6.29911421886441,48.104505,59.148880399999996,60.98420008,45.691774,61.44303
navfn,product,q02,cpu_total_ms,5,5,5,1.0,5,1.0,5,1.0,0,14.0,5.477225575051661,10.0,20.0,20.0,10.0,20.0
navfn,product,q02,cpu_percent,5,5,5,1.0,5,1.0,5,1.0,0,28.239380023390037,11.973725681962211,21.88577751435083,41.784935799007414,42.137485618925155,16.275239030366826,42.22562307390459
navfn,product,q02,planner_rss_peak_bytes,5,5,5,1.0,5,1.0,5,1.0,0,127887769.6,179398.25376184686,127889408.0,128091750.4,128110100.48,127660032.0,128114688.0
navfn,product,q02,planner_pss_peak_bytes,5,5,5,1.0,5,1.0,5,1.0,0,92417433.6,179398.25376184686,92419072.0,92621414.4,92639764.48,92189696.0,92644352.0
navfn,product,q02,stack_rss_peak_bytes,5,5,5,1.0,5,1.0,5,1.0,0,238217625.6,179398.25376184686,238219264.0,238421606.4,238439956.48,237989888.0,238444544.0
navfn,product,q02,stack_pss_peak_bytes,5,5,5,1.0,5,1.0,5,1.0,0,137042329.6,179398.25376184686,137043968.0,137246310.4,137264660.48,136814592.0,137269248.0
navfn,product,q02,path_length_m,5,5,5,1.0,5,1.0,5,1.0,0,29.772290651547813,3.972054645195637e-15,29.772290651547817,29.772290651547817,29.772290651547817,29.772290651547817,29.772290651547817
navfn,product,q02,euclidean_distance_m,5,5,5,1.0,5,1.0,5,1.0,0,15.380832227158578,0.0,15.380832227158578,15.380832227158578,15.380832227158578,15.380832227158578,15.380832227158578
navfn,product,q02,length_over_euclidean,5,5,5,1.0,5,1.0,5,1.0,0,1.9356748849374772,2.482534153247273e-16,1.935674884937477,1.935674884937477,1.935674884937477,1.935674884937477,1.935674884937477
navfn,product,q02,length_over_navfn,5,5,5,1.0,5,1.0,5,1.0,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
navfn,product,q02,length_over_shortest_observed_valid,5,5,5,1.0,5,1.0,5,1.0,0,1.029942289880104,0.0,1.029942289880104,1.029942289880104,1.029942289880104,1.029942289880104,1.029942289880104
navfn,product,q02,minimum_clearance_m,5,5,5,1.0,5,1.0,5,1.0,0,0.5295349955558777,0.0,0.5295349955558777,0.5295349955558777,0.5295349955558777,0.5295349955558777,0.5295349955558777
navfn,product,q02,clearance_p05_m,5,5,5,1.0,5,1.0,5,1.0,0,0.6000000238418579,0.0,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.6000000238418579
navfn,product,q02,clearance_p50_m,5,5,5,1.0,5,1.0,5,1.0,0,0.7196899652481079,0.0,0.7196899652481079,0.7196899652481079,0.7196899652481079,0.7196899652481079,0.7196899652481079
navfn,product,q02,footprint_collision_count,5,5,5,1.0,5,1.0,5,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
navfn,product,q02,heading_change_p95_rad,5,5,5,1.0,5,1.0,5,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
navfn,product,q02,curvature_p95_per_m,5,5,5,1.0,5,1.0,5,1.0,0,10.322216782075898,0.0,10.322216782075898,10.322216782075898,10.322216782075898,10.322216782075898,10.322216782075898
navfn,product,q02,preferred_radius_violation_count,5,5,5,1.0,5,1.0,5,1.0,0,259.0,0.0,259.0,259.0,259.0,259.0,259.0
navfn,product,q02,in_place_rotation_count,5,5,5,1.0,5,1.0,5,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
navfn,product,q02,reverse_distance_m,5,5,5,1.0,5,1.0,5,1.0,0,3.1445592225488466,0.0,3.1445592225488466,3.1445592225488466,3.1445592225488466,3.1445592225488466,3.1445592225488466
navfn,product,q02,reverse_ratio,5,5,5,1.0,5,1.0,5,1.0,0,0.1056203319842763,0.0,0.1056203319842763,0.1056203319842763,0.1056203319842763,0.1056203319842763,0.1056203319842763
navfn,product,q03,planning_time_ms,5,5,5,1.0,5,1.0,5,1.0,0,10.6887142,2.1893340886287094,10.035877,13.5819388,14.08524856,8.384177,14.211076
navfn,product,q03,wall_time_ms,5,5,5,1.0,5,1.0,5,1.0,0,75.52574340000001,12.992884227479449,70.396844,93.11617499999998,97.5445982,67.570661,98.651704
navfn,product,q03,cpu_total_ms,5,5,5,1.0,5,1.0,5,1.0,0,12.0,4.47213595499958,10.0,18.0,19.6,10.0,20.0
navfn,product,q03,cpu_percent,5,5,5,1.0,5,1.0,5,1.0,0,16.357559780221543,7.066279075274931,14.205182266409556,25.80543802145681,28.006661136632108,10.136672347798472,28.55696691542593
navfn,product,q03,planner_rss_peak_bytes,5,5,5,1.0,5,1.0,5,1.0,0,128697958.4,319285.7616318022,128696320.0,129061683.2,129093795.84,128294912.0,129101824.0
navfn,product,q03,planner_pss_peak_bytes,5,5,5,1.0,5,1.0,5,1.0,0,93274726.4,319285.7616318022,93273088.0,93638451.2,93670563.84,92871680.0,93678592.0
navfn,product,q03,stack_rss_peak_bytes,5,5,5,1.0,5,1.0,5,1.0,0,239044198.4,319285.7616318022,239042560.0,239407923.2,239440035.84,238641152.0,239448064.0
navfn,product,q03,stack_pss_peak_bytes,5,5,5,1.0,5,1.0,5,1.0,0,137881190.4,319285.7616318022,137879552.0,138244915.2,138277027.84,137478144.0,138285056.0
navfn,product,q03,path_length_m,5,5,5,1.0,5,1.0,5,1.0,0,52.647231305593415,0.0,52.647231305593415,52.647231305593415,52.647231305593415,52.647231305593415,52.647231305593415
navfn,product,q03,euclidean_distance_m,5,5,5,1.0,5,1.0,5,1.0,0,35.05567001213926,0.0,35.05567001213926,35.05567001213926,35.05567001213926,35.05567001213926,35.05567001213926
navfn,product,q03,length_over_euclidean,5,5,5,1.0,5,1.0,5,1.0,0,1.5018178596319072,0.0,1.5018178596319072,1.5018178596319072,1.5018178596319072,1.5018178596319072,1.5018178596319072
navfn,product,q03,length_over_navfn,5,5,5,1.0,5,1.0,5,1.0,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
navfn,product,q03,length_over_shortest_observed_valid,5,5,5,1.0,5,1.0,5,1.0,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
